HENDERSON MENTAL HEALTH CENTER,(954) 731-2835,http://www.hendersonbh.org,Lapsed,06/17/1999,06/17/2014,https://floridaucc.com/search?text=HENDERSON%20MENTAL%20HEALTH%20CENTER&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
LCC ADULT DAY CARE,(305) 687-3800,https://www.lccadultdaycare.com,Lapsed,11/06/2020,11/06/2025,https://floridaucc.com/search?text=LCC%20ADULT%20DAY%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
GOLD COAST LOVING CARE,(954) 999-0833,https://goldcoastlovingcare.com,Lapsed,06/13/2020,06/13/2025,https://floridaucc.com/search?text=GOLD%20COAST%20LOVING%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
ROSS FAMILY ADULT DAY CARE,(786) 447-3974,N/A,Lapsed,09/06/2020,09/06/2025,https://floridaucc.com/search?text=ROSS%20FAMILY%20ADULT%20DAY%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
SENIOR NANNIES,(954) 733-5444,http://yellowpages.com/sunrise-fl/mip/all-professional-health-care-14731963,Filed,05/15/2023,05/15/2028,https://floridaucc.com/search?text=SENIOR%20NANNIES&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
PATHWAYS ACADEMY OF PEMBROKE PINES,(954) 677-3205,http://yellowpages.com/lauderhill-fl/mip/faith-care-center-524845682,Filed,01/27/2026,01/27/2031,https://floridaucc.com/search?text=PATHWAYS%20ACADEMY%20OF%20PEMBROKE%20PINES&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
WORLD HOME CARE SERVICES CORP,(305) 471-9765,http://yellowpages.com/miami-fl/mip/world-home-care-services-corp-469672849,Lapsed,09/14/2011,09/14/2016,https://floridaucc.com/search?text=WORLD%20HOME%20CARE%20SERVICES%20CORP&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
ABUELOS ADULT CARE,(305) 631-4113,http://abuelosadultcare.localsearch.com,Filed,06/27/2020,06/27/2030,https://floridaucc.com/search?text=ABUELOS%20ADULT%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
HAPPY FACE ADULT DAY CARE,(305) 264-1116,N/A,Lapsed,07/11/2020,07/11/2025,https://floridaucc.com/search?text=HAPPY%20FACE%20ADULT%20DAY%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
ESENCIA DE LA VIDA ADULT DAY,(786) 488-3503,http://yellowpages.com/coral-gables-fl/mip/unique-adult-day-care-center-19660960,Filed,06/29/2020,06/29/2030,https://floridaucc.com/search?text=ESENCIA%20DE%20LA%20VIDA%20ADULT%20DAY&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
LA EDAD DE ORO ADULT DAY CARE,(786) 275-4628,https://miedaddeoro.com/contactos-2.html,Filed,08/06/2024,08/06/2029,https://floridaucc.com/search?text=LA%20EDAD%20DE%20ORO%20ADULT%20DAY%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
PEQUENOS GIGANTES ADULT DAY CARE,(786) 558-7888,http://pequenosgigantesadc.com,Filed,10/08/2020,10/08/2030,https://floridaucc.com/search?text=PEQUENOS%20GIGANTES%20ADULT%20DAY%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
UNIQUE ADULT DAY CARE CENTER,(305) 456-6365,http://uniqueadultdaycarecenter.localsearch.com,Filed,06/13/2020,06/13/2030,https://floridaucc.com/search?text=UNIQUE%20ADULT%20DAY%20CARE%20CENTER&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
HAPPY FACE ADULT DAY CARE,(305) 264-1119,https://www.newlifestyles.com/search,Lapsed,07/11/2020,07/11/2025,https://floridaucc.com/search?text=HAPPY%20FACE%20ADULT%20DAY%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
PRIMAVERA ADULT DAY CARE,(305) 639-8248,http://www.primaveraadcare.com,Filed,08/05/2024,08/05/2029,https://floridaucc.com/search?text=PRIMAVERA%20ADULT%20DAY%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
THE GARDEN OF HEALTH,(954) 958-9757,https://www.thegardenofhealthinc.com,Filed,09/17/2020,09/17/2030,https://floridaucc.com/search?text=THE%20GARDEN%20OF%20HEALTH&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
RISE AND SHINE ADULT DAYCARE,(786) 409-5040,http://yellowpages.com/miami-fl/mip/nonnas-adult-daycare-28936033,Filed,06/29/2020,06/29/2030,https://floridaucc.com/search?text=RISE%20AND%20SHINE%20ADULT%20DAYCARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
SAN JUDAS TADEO COMMUNITY ADULT DAY CARE,(305) 408-0077,http://sanjudastadeocommunityadultdaycare.localsearch.com,Filed,10/11/2020,10/11/2030,https://floridaucc.com/search?text=SAN%20JUDAS%20TADEO%20COMMUNITY%20ADULT%20DAY%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
TREE OF LIFE ADULT DAY CARE INC,(305) 382-0111,http://treeoflifeadultdaycareinc.localsearch.com,Lapsed,09/30/2020,09/30/2025,https://floridaucc.com/search?text=TREE%20OF%20LIFE%20ADULT%20DAY%20CARE%20INC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
MORNING STAR ADULT DAY CARE CORP,(305) 485-4002,http://morningstaradultdaycare.com,Filed,06/09/2021,06/09/2031,https://floridaucc.com/search?text=MORNING%20STAR%20ADULT%20DAY%20CARE%20CORP&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
EL JARDIN ADULT DAY CARE,(305) 456-0122,http://floridahealthfinder.gov/facilitylocator/facilityprofilepage.aspx?id=389427,Filed,11/25/2025,11/25/2030,https://floridaucc.com/search?text=EL%20JARDIN%20ADULT%20DAY%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
LIBERTAD ADULT DAY CARE CORP,(305) 801-3583,https://www.seniorlivinglink.org/directory/adult-day-care-services/libertad-adult-day-care-corp,Filed,06/29/2020,06/29/2030,https://floridaucc.com/search?text=LIBERTAD%20ADULT%20DAY%20CARE%20CORP&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
SAN JOSE ADULT DAY CARE,(786) 360-1584,N/A,Filed,09/03/2024,09/03/2029,https://floridaucc.com/search?text=SAN%20JOSE%20ADULT%20DAY%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
MORNING STAR ADULT DAY CARE,(305) 485-4002,http://morningstaradultdaycare.com/contact-us.html,Filed,12/20/2021,12/20/2026,https://floridaucc.com/search?text=MORNING%20STAR%20ADULT%20DAY%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
ST JUDE ADULT DAY,(305) 221-7005,http://www.nanasadultdaycare.com,Lapsed,07/03/2020,07/03/2025,https://floridaucc.com/search?text=ST%20JUDE%20ADULT%20DAY&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
NORITA ADULT FAMILY CARE,(305) 274-9563,N/A,Filed,11/05/2007,11/05/2027,https://floridaucc.com/search?text=NORITA%20ADULT%20FAMILY%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
NORITA ADULT FAMILY CARE,(305) 274-9563,N/A,Filed,11/05/2007,11/05/2027,https://floridaucc.com/search?text=NORITA%20ADULT%20FAMILY%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
AMANECER ADULT DAY CARE CENTER INC,(786) 362-5770,http://www.amaneceradultdaycare.com,Filed,10/20/2023,10/20/2028,https://floridaucc.com/search?text=AMANECER%20ADULT%20DAY%20CARE%20CENTER%20INC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
COCONUT GROVE ADULT DAY CARE,(305) 846-9096,https://www.coconutgroveadultdaycare.com,Lapsed,08/11/2020,08/11/2025,https://floridaucc.com/search?text=COCONUT%20GROVE%20ADULT%20DAY%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
SENIOR CENTER ADULT DAY CARE CORP,(786) 224-5304,http://www.scadultdaycare.com,Filed,11/25/2025,11/25/2030,https://floridaucc.com/search?text=SENIOR%20CENTER%20ADULT%20DAY%20CARE%20CORP&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
SENIOR CENTER ADULT DAY CARE,(305) 982-8217,https://www.scadultdaycare.com/site-map.php,Filed,11/25/2025,11/25/2030,https://floridaucc.com/search?text=SENIOR%20CENTER%20ADULT%20DAY%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
"ROSELAND ADULT DAYCARE, INC",(786) 388-7673,https://myadultdaycare.com/details/ROSELAND-ADULT-DAYCARE-INC,Filed,04/19/2023,04/19/2028,https://floridaucc.com/search?text=ROSELAND%20ADULT%20DAYCARE%2C%20INC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
GIVE ME 5 THERAPY AND PPEC CENTER,(305) 456-3632,http://www.giveme5ppec.com,Filed,08/27/2025,08/27/2030,https://floridaucc.com/search?text=GIVE%20ME%205%20THERAPY%20AND%20PPEC%20CENTER&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
AZUCAR ADULT DAY CARE,(305) 815-8367,https://www.azucarcare.com,Filed,06/01/2020,06/01/2030,https://floridaucc.com/search?text=AZUCAR%20ADULT%20DAY%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
MY FAMILY ADULT DAY CARE,(786) 803-8437,N/A,Filed,07/28/2021,07/28/2026,https://floridaucc.com/search?text=MY%20FAMILY%20ADULT%20DAY%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
MONTE DE HOREB ADULT DAYCARE,(786) 431-1214,N/A,Filed,02/02/2026,02/02/2031,https://floridaucc.com/search?text=MONTE%20DE%20HOREB%20ADULT%20DAYCARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
LA VIDA EN ROSA,(305) 551-6382,http://lavidaenrosa.localsearch.com,Filed,07/10/2020,07/10/2030,https://floridaucc.com/search?text=LA%20VIDA%20EN%20ROSA&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
MARIA ADULT HOME CARE III,(305) 221-4369,N/A,Lapsed,06/30/2020,06/30/2025,https://floridaucc.com/search?text=MARIA%20ADULT%20HOME%20CARE%20III&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
MY FAMILY ADULT DAYCARE,(305) 412-3889,http://myfamilyadultdaycare.localsearch.com,Lapsed,01/13/2017,01/13/2022,https://floridaucc.com/search?text=MY%20FAMILY%20ADULT%20DAYCARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
MIAMI HORIZON,(786) 534-8080,http://miamihorizon.org,Filed,07/26/2020,07/26/2030,https://floridaucc.com/search?text=MIAMI%20HORIZON&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
LITTLE BIG PLANET LEARNING CENTER,(305) 233-9477,N/A,Filed,11/12/2021,11/12/2026,https://floridaucc.com/search?text=LITTLE%20BIG%20PLANET%20LEARNING%20CENTER&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
ACTS ADULT CARE CENTER,(786) 409-2317,http://www.actsacc.com,Filed,06/27/2020,06/27/2030,https://floridaucc.com/search?text=ACTS%20ADULT%20CARE%20CENTER&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
ADULT HOPE DAY CARE,(786) 701-2557,https://www.seniorlivinglink.org/directory/adult-day-care-services/adult-hope-day-care-inc,Filed,08/11/2020,08/11/2030,https://floridaucc.com/search?text=ADULT%20HOPE%20DAY%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
DEERFIELD BEACH CHAMBER OF COMMERCE,(954) 480-4200,http://chambermaster.pompanobeachchamber.com/list/searchalpha/c,Lapsed,05/18/2015,05/18/2020,https://floridaucc.com/search?text=DEERFIELD%20BEACH%20CHAMBER%20OF%20COMMERCE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
MAE VOLEN SENIOR CENTER,(561) 482-5506,http://www.maevolen.com,Lapsed,07/06/2012,07/06/2017,https://floridaucc.com/search?text=MAE%20VOLEN%20SENIOR%20CENTER&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
MOUNT OLYMPUS SENIOR CARE AND ACTIVITY CENTER,(786) 230-6621,http://mountolympusseniorcareandactivitycenter.localsearch.com,Filed,11/05/2020,11/05/2030,https://floridaucc.com/search?text=MOUNT%20OLYMPUS%20SENIOR%20CARE%20AND%20ACTIVITY%20CENTER&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
MARGARITA,(305) 256-9944,N/A,Filed,10/14/2021,10/14/2026,https://floridaucc.com/search?text=MARGARITA&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
DIAMAR ADULT DAYCARE CENTER,(305) 256-9944,http://diamaradultdaycarecenter.localsearch.com,Filed,05/22/2020,05/22/2030,https://floridaucc.com/search?text=DIAMAR%20ADULT%20DAYCARE%20CENTER&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
LA EDAD PRODIGIOSA INC,(786) 429-3470,https://www.laedadprodigiosaadultdaycare.com,Filed,05/03/2024,05/03/2029,https://floridaucc.com/search?text=LA%20EDAD%20PRODIGIOSA%20INC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
GILD ADULT DAYCARE,(305) 484-7057,https://www.gildadultdaycare.com/about,Filed,02/23/2021,02/23/2031,https://floridaucc.com/search?text=GILD%20ADULT%20DAYCARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
ALZHEIMER'S COMMUNITY CARE,(561) 391-6955,https://www.alzcare.org,Filed,11/20/2013,11/20/2028,https://floridaucc.com/search?text=ALZHEIMER%27S%20COMMUNITY%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
EL COMEDOR ADULT DAY CARE CORP,(786) 210-5484,http://elcomedoradultdaycarecorp.localsearch.com,Filed,10/03/2024,10/03/2029,https://floridaucc.com/search?text=EL%20COMEDOR%20ADULT%20DAY%20CARE%20CORP&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
BUENA VIDA ADULT DAY CARE INC,(786) 355-6464,http://buenavidaadultdaycareinc.localsearch.com,Filed,07/18/2025,07/18/2030,https://floridaucc.com/search?text=BUENA%20VIDA%20ADULT%20DAY%20CARE%20INC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
"PARADISE ADULT DAY CARE, INC",(786) 900-0090,N/A,Filed,06/29/2020,06/29/2030,https://floridaucc.com/search?text=PARADISE%20ADULT%20DAY%20CARE%2C%20INC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
CRESCENT ADULT DAY CARE,(305) 635-9767,http://crescentadultdaycare.localsearch.com,Filed,11/28/2022,11/28/2027,https://floridaucc.com/search?text=CRESCENT%20ADULT%20DAY%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
MI SEGUNDA CASA ADULT DAY CARE,(786) 426-0084,http://misegundacasaadultdaycare.localsearch.com,Filed,07/09/2019,07/09/2029,https://floridaucc.com/search?text=MI%20SEGUNDA%20CASA%20ADULT%20DAY%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
LA MERCED ADULT DAY CARE,(786) 837-1639,http://lamercedadultdaycare.localsearch.com,Filed,08/21/2020,08/21/2030,https://floridaucc.com/search?text=LA%20MERCED%20ADULT%20DAY%20CARE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Adult Day Services Centers
INTERNATIONAL DEVELOPMENT,(305) 200-4000,https://web.miramarpembrokepines.org/MARKETINGPUBLIC-RELATIONS?xsort=true,Lapsed,09/10/1998,09/10/2003,https://floridaucc.com/search?text=INTERNATIONAL%20DEVELOPMENT&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
MC2 ADVERTISING,(954) 374-9925,http://mc2advertising.localsearch.com,Lapsed,06/20/2016,06/20/2021,https://floridaucc.com/search?text=MC2%20ADVERTISING&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
TELEPHONETICS,(954) 556-5900,http://www.telephonetics.com,Lapsed,06/29/1998,06/29/2003,https://floridaucc.com/search?text=TELEPHONETICS&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
ISLA MARKETING,(585) 298-0413,http://islamarketing.localsearch.com,Filed,03/20/2024,03/20/2029,https://floridaucc.com/search?text=ISLA%20MARKETING&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
BARREDO PRODUCTIONS,(305) 816-8839,http://aproductionsinc.com,Lapsed,11/07/2016,11/07/2021,https://floridaucc.com/search?text=BARREDO%20PRODUCTIONS&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
AEROLEASE AVIATION,(954) 916-4417,http://aeroleaseaviationfl.localsearch.com,Lapsed,12/29/2016,12/29/2021,https://floridaucc.com/search?text=AEROLEASE%20AVIATION&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
SERVICE MANAGEMENT INC,(305) 829-0848,http://servicemanagementinc.localsearch.com,Lapsed,01/23/2006,01/23/2016,https://floridaucc.com/search?text=SERVICE%20MANAGEMENT%20INC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
ERRA TECH SOLUTIONS INC,(954) 639-7882,http://erratechsolutions.com,Filed,07/22/2020,07/22/2030,https://floridaucc.com/search?text=ERRA%20TECH%20SOLUTIONS%20INC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
IMAGINART MEDIA PRODUCTIONS,(305) 303-0415,http://imaginartmedia.com,Filed,08/02/2020,08/02/2030,https://floridaucc.com/search?text=IMAGINART%20MEDIA%20PRODUCTIONS&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
EMC MANAGEMENT,(954) 385-3485,http://emcmanagement.localsearch.com,Filed,05/10/2022,05/10/2027,https://floridaucc.com/search?text=EMC%20MANAGEMENT&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
THE MENDA GROUP INC,(754) 217-4738,http://www.mendagroupadvertising.com,Lapsed,11/16/2020,11/16/2025,https://floridaucc.com/search?text=THE%20MENDA%20GROUP%20INC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
EMERGE INTERNATIONAL,(305) 624-3808,http://emergeinternationalfl.localsearch.com,Filed,11/06/2007,11/06/2027,https://floridaucc.com/search?text=EMERGE%20INTERNATIONAL&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
GILMORE ASSOCIATES INC,(954) 474-6851,http://www.gilmoredirect.com,Lapsed,01/07/1999,01/07/2004,https://floridaucc.com/search?text=GILMORE%20ASSOCIATES%20INC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
BIG PROMOTION INC,(305) 624-0577,https://www.bigpromotion.com/contact-us,Filed,12/06/2021,12/06/2026,https://floridaucc.com/search?text=BIG%20PROMOTION%20INC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
UNITED STATES PHARMACEUTICAL GROUP INC,(954) 903-5000,http://unitedstatespharmaceuticalgroupinc.localsearch.com,Lapsed,06/23/2003,06/23/2008,https://floridaucc.com/search?text=UNITED%20STATES%20PHARMACEUTICAL%20GROUP%20INC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
ANGEL'S CARIBBEAN,(786) 280-2127,http://angelscaribbean.localsearch.com,Filed,01/05/2021,01/05/2031,https://floridaucc.com/search?text=ANGEL%27S%20CARIBBEAN&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
MVP ADVERTISING,(305) 628-0770,http://mvpadv.com,Filed,07/23/2021,07/23/2026,https://floridaucc.com/search?text=MVP%20ADVERTISING&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
NEXT 1 INTERACTIVE,(954) 888-9779,http://next1interactive.localsearch.com,Lapsed,06/04/2012,06/04/2017,https://floridaucc.com/search?text=NEXT%201%20INTERACTIVE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
ASTAR MEDICAL,(954) 217-7674,http://astarmedicalfl.localsearch.com,Lapsed,09/01/2016,09/01/2021,https://floridaucc.com/search?text=ASTAR%20MEDICAL&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
INK LINK MARKETING,(305) 631-2577,http://inklinkmarketing.com,Lapsed,07/05/2020,07/05/2025,https://floridaucc.com/search?text=INK%20LINK%20MARKETING&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
CREATIVECORE,(786) 472-4471,http://www.creativecoregroup.com,Filed,11/03/2022,11/03/2027,https://floridaucc.com/search?text=CREATIVECORE&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
"LEVY ADVERTISING ENTERPRISES, INC",(305) 592-5389,https://www.levyad.com,Lapsed,04/23/2010,04/23/2025,https://floridaucc.com/search?text=LEVY%20ADVERTISING%20ENTERPRISES%2C%20INC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
CAPTION MEDIA,(754) 300-1800,http://cmgusa.net,Filed,06/11/2020,06/11/2030,https://floridaucc.com/search?text=CAPTION%20MEDIA&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
DYNAMIC DIRECT.COM INC,(954) 281-5104,http://dynamicdirect.com,Lapsed,03/10/2008,03/10/2013,https://floridaucc.com/search?text=DYNAMIC%20DIRECT.COM%20INC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
SHOW,(754) 888-9803,http://yellowpages.com/hollywood-fl/mip/the-polo-club-12745578,Lapsed,12/12/1994,12/12/1999,https://floridaucc.com/search?text=SHOW&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
ISLAND ROMANCE HOLIDAYS,(954) 440-4769,http://islandromanceholidays.localsearch.com,Lapsed,04/19/2002,04/19/2007,https://floridaucc.com/search?text=ISLAND%20ROMANCE%20HOLIDAYS&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
MDT MARKETING,(954) 764-6910,https://mdtmarketing.com/contact-us,Filed,04/20/2022,04/20/2027,https://floridaucc.com/search?text=MDT%20MARKETING&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard,Advertising & PR Agencies
