"DSL FINANCIAL, LLC",L09000087616,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=DSLFINANCIAL%20L090000876160&aggregateId=flal-l09000087616-473afb4b-f432-4b17-9249-2d55ad1470b7&searchTerm=33401&listNameOrder=DRYDOG%20L100001262520,Link,Florida Limited Liability Company,"DSL FINANCIAL, LLC",L09000087616,80-0547988,09/10/2009,09/10/2009,FL,ACTIVE,"2307 SOUTH DIXIE HIGHWAY
WEST PALM BEACH, FL 33401",,"2307 SOUTH DIXIE HIGHWAY
WEST PALM BEACH, FL 33401",,"KAIRALLA, MARK D","360 Columbia Drive
SUITE #100
West Palm Beach, FL 33409",,,President,"KAIRALLA, LYNNE P 2307 SOUTH DIXIE HIGHWAY WEST PALM BEACH, FL 33401",Manager,"Kairalla, David Nathan 2307 SOUTH DIXIE HIGHWAY WEST PALM BEACH, FL 33401",,,2025,02/08/2025,2024,05/01/2024,2023,01/31/2023,"[{""Title"":""President"",""NameAddress"":""KAIRALLA, LYNNE P 2307 SOUTH DIXIE HIGHWAY WEST PALM BEACH, FL 33401""},{""Title"":""Manager"",""NameAddress"":""Kairalla, David Nathan 2307 SOUTH DIXIE HIGHWAY WEST PALM BEACH, FL 33401""}]","[{""Report Year"":""2025"",""Filed Date"":""02/08/2025""},{""Report Year"":""2024"",""Filed Date"":""05/01/2024""},{""Report Year"":""2023"",""Filed Date"":""01/31/2023""}]",,,201002427035,Link,201002427035,Lapsed,04/30/2010,04/30/2015,09/17/2025,201002427035,0,0,,1,"DSL FINANCIAL, LLC
2307 SOUTH DIXIE HIGHWAY
WEST PALM BEACH, FL 33401",[],3,1899023,,https://floridaucc.com/search?text=DSL%20FINANCIAL%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"DTJ, LLC",L12000090670,INACT,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=DTJ%20L120000906700&aggregateId=flal-l12000090670-3299561d-62de-49ca-bbdd-3e1de66efe23&searchTerm=33401&listNameOrder=DSTLOGISTICS%20P200000213580,Link,Florida Limited Liability Company,"DTJ, LLC",L12000090670,80-0833576,07/12/2012,,FL,INACTIVE,"515 NORTH FLAGLER DRIVE
SUITE 401
WEST PALM BEACH, FL 33401",,"515 NORTH FLAGLER DRIVE
SUITE 401
WEST PALM BEACH, FL 33401",,"HUTCHINSON &amp; HUFFMAN, P.A.","515 NORTH FLAGLER DRIVE
SUITE 401
WEST PALM BEACH, FL 33401",,,MGRM,"KOUBECK, TIMOTHY 515 NORTH FLAGLER DRIVE, SUITE 401 WEST PALM BEACH, FL 33401",,,,,2014,01/30/2014,2013,01/24/2013,,,"[{""Title"":""MGRM"",""NameAddress"":""KOUBECK, TIMOTHY 515 NORTH FLAGLER DRIVE, SUITE 401 WEST PALM BEACH, FL 33401""}]","[{""Report Year"":""2014"",""Filed Date"":""01/30/2014""},{""Report Year"":""2013"",""Filed Date"":""01/24/2013""}]",,,201002969172,Link,201002969172,Lapsed,08/02/2010,08/02/2015,09/17/2025,201002969172,1,0,,3,"DTJ ENTERPRISES, LLC
1932 FORKED CREEK DRIVE
ENGLEWOOD, FL 34223

---

JAHR DIANE T
1932 FORKED CREEK DRIVE
ENGLEWOOD, FL 34223

---

MAGNAFLEX INDUSTRIES, LLC
211 WINDSOR DR
MT STERLING, KY 403536",[],2,1900048,,https://floridaucc.com/search?text=DTJ%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"DUANE-MARK ENTERPRISES, INCORPORATED",P99000081814,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=DUANEMARKENTERPRISES%20P990000818140&aggregateId=domp-p99000081814-19489bc4-0bba-4ce7-badb-e612be85eb61&searchTerm=33401&listNameOrder=DSTLOGISTICS%20P200000213580,Link,Florida Profit Corporation,"DUANE-MARK ENTERPRISES, INCORPORATED",P99000081814,65-0946553,09/10/1999,,FL,ACTIVE,"1425 WILKINS AVE
WEST PALM BEACH, FL 33401",,"1425 WILKINS AVE
WEST PALM BEACH, FL 33401",,"BURGARD, DUANE","1425 WILKINS AVE
WEST PALM BEACH, FL 33401",,,PD,"BURGARD, DUANE 1425 WILKINS AVENUE WEST PALM BEACH, FL 33401",VD,"CASEY, MARK T 1425 WILKINS AVENUE WEST PALM BEACH, FL 33401",,,2025,01/30/2025,2024,02/26/2024,2023,02/21/2023,"[{""Title"":""PD"",""NameAddress"":""BURGARD, DUANE 1425 WILKINS AVENUE WEST PALM BEACH, FL 33401""},{""Title"":""VD"",""NameAddress"":""CASEY, MARK T 1425 WILKINS AVENUE WEST PALM BEACH, FL 33401""}]","[{""Report Year"":""2025"",""Filed Date"":""01/30/2025""},{""Report Year"":""2024"",""Filed Date"":""02/26/2024""},{""Report Year"":""2023"",""Filed Date"":""02/21/2023""}]",,,990000292098,Link,990000292098,Lapsed,12/29/1999,12/29/2004,09/17/2025,990000292098,1,0,,1,"DUANE-MARK ENTERPRISES INCORPORATED
1425 WILKINS AVENUE
WEST PALM BEACH, FL 33401",[],2,1900791,,https://floridaucc.com/search?text=DUANE-MARK%20ENTERPRISES%2C%20INCORPORATED&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"THE DUBLINER OF BOCA RATON, INC.",P05000132650,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=DUBLINERBOCARATON%20P050001326500&aggregateId=domp-p05000132650-5b7f4418-a8f1-4c1e-958a-7a786c4babe7&searchTerm=33401&listNameOrder=DUBDAVISPHOTOGRAPHY%20L200002778800,Link,Florida Profit Corporation,"THE DUBLINER OF BOCA RATON, INC.",P05000132650,20-3604770,09/27/2005,,FL,ACTIVE,"1615 Forum Place
5th Floor
WEST PALM BEACH, FL 33401",,"520 Clematis Street
WEST PALM BEACH, FL 33401",03/08/2021,"LAW OFFICE OF PAUL A KRASKER, PA","1615 Forum Place
5th Floor
WEST PALM BEACH, FL 33401",04/05/2019,,DP,"MAYO, RODNEY 518 CLEMATIS STREET WEST PALM BEACH, FL 33401",,,,,2025,04/08/2025,2024,05/01/2024,2023,01/20/2023,"[{""Title"":""DP"",""NameAddress"":""MAYO, RODNEY 518 CLEMATIS STREET WEST PALM BEACH, FL 33401""}]","[{""Report Year"":""2025"",""Filed Date"":""04/08/2025""},{""Report Year"":""2024"",""Filed Date"":""05/01/2024""},{""Report Year"":""2023"",""Filed Date"":""01/20/2023""}]",,,202202985176,Link,202202985176,Filed,09/14/2022,09/14/2027,09/17/2025,202202985176,0,0,,1,"THE DUBLINER OF BOCA RATON, INC., A FLORIDA CORPORATION
435 PLAZA REAL
BOCA RATON, FL 33432",[],1,6306556,,https://floridaucc.com/search?text=THE%20DUBLINER%20OF%20BOCA%20RATON%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"THE DUBLINER OF BOCA RATON, INC.",P05000132650,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=DUBLINERBOCARATON%20P050001326500&aggregateId=domp-p05000132650-5b7f4418-a8f1-4c1e-958a-7a786c4babe7&searchTerm=33401&listNameOrder=DUBDAVISPHOTOGRAPHY%20L200002778800,Link,Florida Profit Corporation,"THE DUBLINER OF BOCA RATON, INC.",P05000132650,20-3604770,09/27/2005,,FL,ACTIVE,"1615 Forum Place
5th Floor
WEST PALM BEACH, FL 33401",,"520 Clematis Street
WEST PALM BEACH, FL 33401",03/08/2021,"LAW OFFICE OF PAUL A KRASKER, PA","1615 Forum Place
5th Floor
WEST PALM BEACH, FL 33401",04/05/2019,,DP,"MAYO, RODNEY 518 CLEMATIS STREET WEST PALM BEACH, FL 33401",,,,,2025,04/08/2025,2024,05/01/2024,2023,01/20/2023,"[{""Title"":""DP"",""NameAddress"":""MAYO, RODNEY 518 CLEMATIS STREET WEST PALM BEACH, FL 33401""}]","[{""Report Year"":""2025"",""Filed Date"":""04/08/2025""},{""Report Year"":""2024"",""Filed Date"":""05/01/2024""},{""Report Year"":""2023"",""Filed Date"":""01/20/2023""}]",,,202202985176,Link,202202985176,Filed,09/14/2022,09/14/2027,09/17/2025,202202985176,0,0,,1,"THE DUBLINER OF BOCA RATON, INC., A FLORIDA CORPORATION
435 PLAZA REAL
BOCA RATON, FL 33432",[],1,6306556,,https://floridaucc.com/search?text=THE%20DUBLINER%20OF%20BOCA%20RATON%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"DUKAL MANUFACTURING COMPANY, INC.",P95000000620,INACT,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=DUKALMANUFACTURING%20P950000006200&aggregateId=domp-p95000000620-4421f8d7-38ce-40cf-bfdf-2d0d76e5c43e&searchTerm=33401&listNameOrder=DUFY%20L080001106120,Link,Florida Profit Corporation,"DUKAL MANUFACTURING COMPANY, INC.",P95000000620,65-0544589,01/04/1995,,FL,INACTIVE,"1101 25TH STREET
WEST PALM BEACH, FL 33401",,"1101 25TH STREET
WEST PALM BEACH, FL 33401",,"LUBITZ, CHUCK","515 FLAGLER DR
NORTHBRIDGE TOWER, 17TH FL
WEST PALM BCH, FL 33401",04/29/1997,,P,"LODUCA, GERARD 19 VIRGINIA AVE NEW YORK, NY 11570",D,"CITUK, STEVEN 18 HUNT RD HAUPPAUGE, NY 11788",D,"BRETA, ALFRED 75 HIDDEN RIDGE DR. SYOSSET, NY 11791",1997,04/29/1997,1996,08/27/1996,,,"[{""Title"":""P"",""NameAddress"":""LODUCA, GERARD 19 VIRGINIA AVE NEW YORK, NY 11570""},{""Title"":""D"",""NameAddress"":""CITUK, STEVEN 18 HUNT RD HAUPPAUGE, NY 11788""},{""Title"":""D"",""NameAddress"":""BRETA, ALFRED 75 HIDDEN RIDGE DR. SYOSSET, NY 11791""}]","[{""Report Year"":""1997"",""Filed Date"":""04/29/1997""},{""Report Year"":""1996"",""Filed Date"":""08/27/1996""}]",,,970000126960,Link,970000126960,Lapsed,06/10/1997,06/10/2002,09/17/2025,970000126960,0,0,,1,"DUKAL MANUFACTURING COMPANY INC
1101 25TH ST
WEST PALM BEACH, FL 33407",[],2,1908235,,https://floridaucc.com/search?text=DUKAL%20MANUFACTURING%20COMPANY%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"DUKE OF WELLINGTON, INC.",F36546,INACT,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=DUKEWELLINGTON%20F365460&aggregateId=domp-f36546-17449806-9e04-43e1-8cf1-50b5e5de8b11&searchTerm=33401&listNameOrder=DUFY%20L080001106120,Link,Florida Profit Corporation,"DUKE OF WELLINGTON, INC.",F36546,59-2116314,05/28/1981,,FL,INACTIVE,"% GEORGE C.J. MOORE
105 SOUTH NARCISSUS AVENUE
WEST PALM BEACH, FL 33401",,"% GEORGE C.J. MOORE
105 SOUTH NARCISSUS AVENUE
WEST PALM BEACH, FL 33401",,"MOORE, GEORGE C.J.","105 SOUTH NARCISSUS AVENUE
WEST PALM BEACH, FL 33401",,,S,"EDWARDS, PETER 1 MOUNT FORD RD W MIDLANDS, ENG 00000",PD,"NICHOLLS, PAUL 1 FINCHFIELD RD W MIDLANDS, ENG 00000",S,"MOORE, GEORGE C.J. ASST 105 S NARCIAAUS AVE W PALM BCH., FL 00000",1983,08/03/1983,1982,11/03/1982,,,"[{""Title"":""S"",""NameAddress"":""EDWARDS, PETER 1 MOUNT FORD RD W MIDLANDS, ENG 00000""},{""Title"":""PD"",""NameAddress"":""NICHOLLS, PAUL 1 FINCHFIELD RD W MIDLANDS, ENG 00000""},{""Title"":""S"",""NameAddress"":""MOORE, GEORGE C.J. ASST 105 S NARCIAAUS AVE W PALM BCH., FL 00000""}]","[{""Report Year"":""1983"",""Filed Date"":""08/03/1983""},{""Report Year"":""1982"",""Filed Date"":""11/03/1982""}]",,,950000111200,Link,950000111200,Lapsed,06/06/1995,06/06/2000,09/17/2025,950000111200,0,0,,1,"DUKE OF WELLINGTON INC
11878 FOREST HILL BLVD
WEST PALM BEACH, FL 33414",[],1,1908785,,https://floridaucc.com/search?text=DUKE%20OF%20WELLINGTON%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"DUNCAN INJURY GROUP, PLLC",L24000050830,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=DUNCANINJURYGROUP%20L240000508300&aggregateId=flal-l24000050830-30873e18-ed21-4667-b38a-eb15405cd23f&searchTerm=33401&listNameOrder=DUFY%20L080001106120,Link,Florida Limited Liability Company,"DUNCAN INJURY GROUP, PLLC",L24000050830,N/A,01/26/2024,01/23/2024,FL,ACTIVE,"1601 FORUM PLACE
SUITE 304
WEST PALM BEACH, FL 33401",,"1601 FORUM PLACE
SUITE 304
WEST PALM BEACH, FL 33401",,"DUNCAN, IAN S, ESQ.","1601 FORUM PLACE
SUITE 304
WEST PALM BEACH, FL 33401",,,P,"DUNCAN, IAN S, ESQ. 1601 FORUM PLACE, SUITE 304 WEST PALM BEACH, FL 33401",,,,,2025,01/24/2025,,,,,"[{""Title"":""P"",""NameAddress"":""DUNCAN, IAN S, ESQ. 1601 FORUM PLACE, SUITE 304 WEST PALM BEACH, FL 33401""}]","[{""Report Year"":""2025"",""Filed Date"":""01/24/2025""}]",,,202401215857,Link,202401215857,Filed,05/07/2024,05/07/2029,09/17/2025,202401215857,0,0,,1,"DUNCAN INJURY GROUP, PLLC
1601 FORUM PLACE, SUITE 304
WEST PALM BEACH, FL 33401",[],1,1912332,,https://floridaucc.com/search?text=DUNCAN%20INJURY%20GROUP%2C%20PLLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"DUNN MARINE, INC.",H95094,INACT,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=DUNNMARINE%20H950940&aggregateId=domp-h95094-0a3efb27-84f8-4a55-b43e-eb41a649e690&searchTerm=33401&listNameOrder=DUNHAMGUERTYPA%20P940000380970,Link,Florida Profit Corporation,"DUNN MARINE, INC.",H95094,59-2631960,01/20/1986,,FL,INACTIVE,"3301 EMBASSY DR
WEST PALM BEACH, FL 33401 UN",,"3301 EMBASSY DR
WEST PALM BEACH, FL 33401",07/08/2008,"DUNN, JONATHAN ,LANE","3301 EMBASSY DRIVE
WEST PALM BEACH, FL 33401",12/12/2016,,P,"DUNN, JONATHAN L 3301 EMBASSY DRIVE WEST PALM BEACH, FL 33401",COO,"Dunn, Garrett M 3301 Embassy Dr West Palm Beach, FL 33401",,,2019,04/03/2019,2018,02/19/2018,2017,03/15/2017,"[{""Title"":""P"",""NameAddress"":""DUNN, JONATHAN L 3301 EMBASSY DRIVE WEST PALM BEACH, FL 33401""},{""Title"":""COO"",""NameAddress"":""Dunn, Garrett M 3301 Embassy Dr West Palm Beach, FL 33401""}]","[{""Report Year"":""2019"",""Filed Date"":""04/03/2019""},{""Report Year"":""2018"",""Filed Date"":""02/19/2018""},{""Report Year"":""2017"",""Filed Date"":""03/15/2017""}]",,,200303391977,Link,200303391977,Lapsed,03/03/2003,03/03/2008,09/17/2025,200303391977,2,0,,1,"DUNN MARINE, INC.
2100 AVENUE B
RIVIERA BEACH, FL 33404",[],2,1917031,,https://floridaucc.com/search?text=DUNN%20MARINE%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"DYCOM INDUSTRIES, INC.",350469,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=DYCOMINDUSTRIES%203504691&aggregateId=domp-350469-b1102ea7-1cb3-4863-aeca-25098558c8aa&searchTerm=33401&listNameOrder=DUZY%20L230005068320,Link,Florida Profit Corporation,"DYCOM INDUSTRIES, INC.",350469,59-1277135,08/07/1969,,FL,ACTIVE,"300 Banyan Blvd.
Suite 1101
West Palm Beach, FL 33401",,"300 Banyan Blvd.
Suite 1101
West Palm Beach, FL 33401",03/04/2025,CT CORPORATION SYSTEM,"1200 SOUTH PINE ISLAND ROAD
PLANTATION, FL 33324",06/23/2003,,"Senior Vice President, Chief Financial Officer and Treasurer","DEFERRARI, H. ANDREW 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401",Director,"Gertel, Eitan 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401",Chairman,"Sykes, Richard K. 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401",2025,02/03/2025,2025,02/18/2025,2025,03/04/2025,"[{""Title"":""Senior Vice President, Chief Financial Officer and Treasurer"",""NameAddress"":""DEFERRARI, H. ANDREW 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""Director"",""NameAddress"":""Gertel, Eitan 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""Chairman"",""NameAddress"":""Sykes, Richard K. 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""Director"",""NameAddress"":""Thomsen, Laurie J. 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""Director"",""NameAddress"":""Pruitt, Peter T., Jr. 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""Assistant Secretary"",""NameAddress"":""Beare, Melissa G. 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""Director"",""NameAddress"":""Fritzsche, Jennifer M. 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""Director"",""NameAddress"":""SABATER, CARMEN M. 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""Vice President &amp; Chief Information Officer"",""NameAddress"":""Chambers, Curtis 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""President, Chief Executive Officer and Director"",""NameAddress"":""Peyovich, Daniel S. 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""Director"",""NameAddress"":""Avila-Marco , Luis 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""Vice President of Internal Audit"",""NameAddress"":""Andros, Cheryl 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""VP, Finance and Business Process"",""NameAddress"":""Brightly, Rebecca 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""VP, Business Development"",""NameAddress"":""Donovan, Walter 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""VP, Financial Operations"",""NameAddress"":""Filardo, Timothy P. 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""VP, Safety and Risk Management"",""NameAddress"":""Fountain, Michael E. 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""VP, Strategy"",""NameAddress"":""Gresham, James 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""VP, Quality Assurance"",""NameAddress"":""Hood, Brady 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""VP, Operations"",""NameAddress"":""Lambert, Matthew B. 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""VP, Operations-East"",""NameAddress"":""Lambert, Thomas L. 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""VP, Business Development"",""NameAddress"":""Rice, Billy 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""Vice President of Tax"",""NameAddress"":""Stundon, Guenevere 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""VP, Investor Relations and FP&amp;A"",""NameAddress"":""Tomasso, Callie A. 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""VP, Operations"",""NameAddress"":""Benjamin, Wayne C. 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""Vice President &amp; Chief Accounting Officer"",""NameAddress"":""Floyd, Heather M. 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""Executive Vice President &amp; Chief Operating Officer"",""NameAddress"":""Wetherington, Kevin M. 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""Senior Vice President, General Counsel &amp; Corporate Secretary"",""NameAddress"":""Urness, Ryan F. 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""Vice President of Strategic Partnership"",""NameAddress"":""Robinson, Brian 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""VP, Business Development"",""NameAddress"":""Valentino, William 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""Vice President of Operations"",""NameAddress"":""Crossman, Todd Matthew 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""Vice President and Chief Human Resources Officer"",""NameAddress"":""Ramshaw, Jill L. 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""},{""Title"":""Vice President of Fleet &amp; Facilities"",""NameAddress"":""Shields, Samuel A. 300 Banyan Blvd. Suite 1101 West Palm Beach, FL 33401""}]","[{""Report Year"":""2025"",""Filed Date"":""02/03/2025""},{""Report Year"":""2025"",""Filed Date"":""02/18/2025""},{""Report Year"":""2025"",""Filed Date"":""03/04/2025""}]",,,201208026516,Link,201208026516,Lapsed,12/12/2012,12/12/2017,09/17/2025,201208026516,1,0,,2,"DYCOM INDUSTRIES, INC.
1170 US HIGHWAY 1 SUITE 101
PALM BEACH GARDENS, FL 33408

---

PARKSIDE UTILITY CONSTRUCTION, LLC
4033 E. MORGAN ROAD
RAWSONVILLE, MI 48197",[],3,1931766,,https://floridaucc.com/search?text=DYCOM%20INDUSTRIES%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
EAGLE PGC LLC,L18000187708,INACT/UA,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=EAGLEPGC%20L180001877082&aggregateId=flal-l18000187708-18d8d017-d773-402d-931f-41fd0b1cb66f&searchTerm=33401&listNameOrder=DYNASTYHOMESERVICES%20L250002356570,Link,Florida Limited Liability Company,EAGLE PGC LLC,L18000187708,83-1482318,08/06/2018,08/01/2018,FL,INACTIVE,"1016 CLARE AVENUE
5
WEST PALM BEACH, FL 33401 UN",,"1016 CLARE AVENUE
5
WEST PALM BEACH 33401 UN",03/16/2023,"CANCHIMBO, OLDAN","5511 PINNACLE LN
WEST PALM BEACH, FL 33415",04/24/2019,,MGR,"CANCHIMBO, OLDAN 5511 PINNACLE LN WEST PALM BEACH 33415 UN",MGR,"GOMEZ, GLADYS E 3725 SW 1ST AVE MIAMI, FL 33145",,,2023,03/16/2023,2022,03/13/2022,2021,02/05/2021,"[{""Title"":""MGR"",""NameAddress"":""CANCHIMBO, OLDAN 5511 PINNACLE LN WEST PALM BEACH 33415 UN""},{""Title"":""MGR"",""NameAddress"":""GOMEZ, GLADYS E 3725 SW 1ST AVE MIAMI, FL 33145""}]","[{""Report Year"":""2023"",""Filed Date"":""03/16/2023""},{""Report Year"":""2022"",""Filed Date"":""03/13/2022""},{""Report Year"":""2021"",""Filed Date"":""02/05/2021""}]",,,202004852176,Link,202004852176,Filed,09/24/2020,09/24/2030,09/17/2025,202004852176,2,0,,1,"EAGLE PGC LLC
5511 PINNACLE LANE
WEST PALM BEACH, FL 33415",[],1,1948805,,https://floridaucc.com/search?text=EAGLE%20PGC%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"EAGLETON HOMES VENTURE, LTD.",A31045,INACT,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=EAGLETONHOMESVENTURE%20A310450&aggregateId=domlp-a31045-f80a1e57-c616-488f-8a50-e29380c97a58&searchTerm=33401&listNameOrder=EAGLERANCHRUBIN%20L170002241360,Link,Florida Limited Partnership,"EAGLETON HOMES VENTURE, LTD.",A31045,65-0237519,01/07/1991,,FL,INACTIVE,"1555 PALM BEACH LAKES BLVD., SUITE 1100
WEST PALM BEACH, FL 33401",,"1555 PALM BEACH LAKES BLVD., SUITE 1100
WEST PALM BEACH, FL 33401",,"ECCLESTONE, E. LLWYD, JR.","1555 PALM BEACH LAKES BLVD., SUITE 1100
WEST PALM BEACH, FL 33401",,,,,,,,,2000,04/28/2000,1999,01/27/1999,1997,12/01/1997,[],"[{""Report Year"":""2000"",""Filed Date"":""04/28/2000""},{""Report Year"":""1999"",""Filed Date"":""01/27/1999""},{""Report Year"":""1997"",""Filed Date"":""12/01/1997""}]",,,980000116703,Link,980000116703,Lapsed,05/28/1998,05/28/2003,09/17/2025,980000116703,0,0,,2,"EAGLETON HOMES VENTURE LTD
1555 PALM BEACH LAKES BLVD #1100
W PALM BEACH, FL 33401

---

PGA NATIONAL VENTURE LTD
1555 PALM BEACH LAKES BLVD
W PALM BEACH, FL 33401",[],5,1950206,,https://floridaucc.com/search?text=EAGLETON%20HOMES%20VENTURE%2C%20LTD.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
